id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,avg_income,crime_rate
4013800131,20140807T000000,267500.0,2,1.0,1747,12250,2.5,0,0,4,6,1747,0,1948,0,0,47.3282,-122.285,1620,10300,80771,3.82557036414108
1787270090,20150225T000000,299800.0,4,2.5,2410,4708,2.0,0,0,3,8,2410,0,2002,0,40,47.3229,-122.182,2517,5290,89769,9.999956876397144
4037200735,20150414T000000,430000.0,4,1.75,2070,9120,1.0,0,0,4,7,1250,820,1958,0,7,47.6045,-122.123,1650,8400,57132,6.443960679528162
4083302370,20150313T000000,775000.0,5,1.0,1860,3040,1.5,0,0,3,7,1530,330,1921,0,42,47.6559,-122.339,1910,3600,105821,6.148155589347786
4319200820,20150122T000000,333000.0,3,1.0,950,5214,1.0,0,0,3,7,830,120,1944,0,56,47.5362,-122.379,1490,7636,78687,8.133224917125075
7663700551,20150407T000000,336000.0,3,2.0,1060,11765,1.0,0,0,4,6,1060,0,1951,0,55,47.7333,-122.302,1500,9151,99403,9.644902665500542
6821102350,20150109T000000,323000.0,2,1.0,880,1712,2.0,0,0,4,7,880,0,1945,0,69,47.6475,-122.397,1360,1748,104035,3.697814783482584
8165500110,20141205T000000,328000.0,2,2.25,1550,2079,2.0,0,0,3,8,1550,0,2008,0,44,47.54,-122.368,1420,1977,89038,3.721725436597989
8081900195,20141210T000000,572500.0,3,1.0,1590,4600,1.5,0,0,4,7,1290,300,1926,0,51,47.6807,-122.399,1770,4350,42345,2.187551199191474
2878601425,20140522T000000,600000.0,3,1.75,1650,5100,1.0,0,0,5,7,1040,610,1908,0,49,47.6873,-122.321,1540,5100,75152,3.7575494936280354
5104512070,20150420T000000,412000.0,4,3.0,2430,7242,2.0,0,0,3,8,2430,0,2003,0,23,47.3533,-122.015,2430,7242,85573,9.408005120116744
3885802970,20141203T000000,827500.0,3,2.5,1810,7200,1.0,0,0,5,7,1310,500,1960,0,21,47.6885,-122.211,2050,7200,67383,7.978428739635319
3021049140,20150325T000000,300000.0,4,2.5,2890,17349,2.0,0,0,3,8,2890,0,1994,0,13,47.2822,-122.34,2330,22356,96454,9.09667190766058
5249801720,20141113T000000,415000.0,3,2.5,1280,5040,2.0,0,0,4,7,1280,0,1985,0,52,47.5611,-122.276,1500,5040,63603,1.3513515438271706
7575700015,20140710T000000,800000.0,3,2.75,2220,4000,2.0,0,0,3,8,1700,520,1914,2000,54,47.617,-122.291,1800,4000,115431,0.4406895679992051
2724049146,20150317T000000,420000.0,3,1.0,1060,6000,1.0,0,0,3,8,1060,0,1954,0,52,47.5427,-122.275,1240,7874,63603,1.3513515438271706
8074200100,20141015T000000,266000.0,3,1.5,1120,8250,1.0,0,0,4,7,1120,0,1957,0,31,47.4905,-122.179,1320,8400,111866,9.460808828695477
1517900100,20141021T000000,499000.0,4,2.5,2680,10590,2.0,0,0,3,8,2680,0,2004,0,11,47.7377,-121.97,2330,5566,93975,3.6058621460471354
2391602250,20140626T000000,440000.0,4,1.5,1770,5750,2.0,0,0,3,7,1770,0,1947,0,50,47.5621,-122.394,970,5750,103412,5.736988607306387
7635801311,20140623T000000,495000.0,3,2.0,2950,12196,2.0,0,0,4,7,2310,640,1918,0,63,47.4702,-122.365,2320,19844,111807,0.04728394878446007
3362401295,20150330T000000,630000.0,2,1.75,1260,5300,1.0,0,0,4,7,840,420,1951,0,42,47.6809,-122.348,1280,3000,105821,6.148155589347786
3303230110,20140804T000000,424000.0,3,1.75,1430,6818,1.0,0,0,5,7,1430,0,1972,0,22,47.7271,-122.196,1480,7210,114293,4.975426957280019
6646200090,20140819T000000,650000.0,4,3.5,3270,15704,2.0,0,0,3,9,2110,1160,1990,0,37,47.6256,-122.042,3020,8582,72556,6.656028220687347
2522059112,20140507T000000,248500.0,4,1.75,1720,10018,1.0,0,0,5,7,1720,0,1960,0,26,47.3614,-122.119,1220,10018,43028,0.616765176699452
3205100110,20150421T000000,379600.0,3,1.75,1270,12420,1.0,0,0,4,7,1270,0,1962,0,31,47.5387,-122.179,1560,9910,111866,9.460808828695477
6414100025,20140721T000000,538000.0,4,2.5,3260,10032,1.0,0,0,3,8,1960,1300,1978,0,55,47.7203,-122.323,1802,7249,99403,9.644902665500542
3529000930,20140616T000000,530000.0,4,2.5,2050,6360,2.0,0,0,3,8,2050,0,1988,0,17,47.5641,-122.011,2070,7541,78318,5.736236688047605
4141400100,20150120T000000,545000.0,4,2.25,2050,9720,2.0,0,0,3,8,2050,0,1967,0,7,47.5911,-122.119,2310,9680,57132,6.443960679528162
6917700356,20140514T000000,405100.0,2,1.0,840,3522,1.0,0,0,3,6,840,0,1947,0,69,47.6575,-122.395,1390,4800,104035,3.697814783482584
4040800600,20140609T000000,502000.0,3,1.75,1300,8800,1.0,0,0,4,8,1300,0,1963,0,7,47.6199,-122.116,1350,8800,57132,6.443960679528162
3629920300,20141103T000000,425000.0,3,2.25,1260,3000,2.0,0,0,3,7,1260,0,2003,0,17,47.5454,-121.997,1630,3042,78318,5.736236688047605
8944290090,20140623T000000,233500.0,3,2.25,1650,2958,2.0,0,0,3,7,1650,0,1985,0,19,47.3916,-122.167,1510,3788,91860,4.046121726931959
8091410930,20150323T000000,287000.0,3,2.5,1710,10341,2.0,0,2,3,7,1710,0,1986,0,18,47.3494,-122.171,1830,9358,88597,3.514198016402755
3313600266,20150213T000000,190000.0,3,1.0,1180,8775,1.0,0,0,3,7,1180,0,1966,0,1,47.2848,-122.223,1300,8100,77698,6.023843153744317
3330501545,20141201T000000,330000.0,2,1.0,950,3090,1.0,0,0,4,6,950,0,1909,0,52,47.551,-122.276,1230,4120,63603,1.3513515438271706
4123810090,20140909T000000,393000.0,3,2.25,2140,10256,2.0,0,0,3,8,2140,0,1987,0,23,47.3751,-122.044,2040,11717,85573,9.408005120116744
1180500100,20140924T000000,353000.0,4,2.75,1920,4627,1.0,0,0,3,8,1010,910,1998,0,66,47.5003,-122.23,1910,7210,77716,4.986294890332928
7549801140,20141020T000000,260000.0,2,1.0,750,6720,1.0,0,0,3,6,750,0,1916,0,46,47.552,-122.31,920,6720,48606,4.6823126776409305
7254000100,20141215T000000,680000.0,3,2.5,2060,2551,2.0,0,0,3,8,1900,160,2001,0,4,47.5881,-122.165,2060,2936,59404,2.339309790373607
644200090,20140715T000000,921000.0,3,2.25,2380,11200,1.0,0,0,4,8,2380,0,1963,0,3,47.5873,-122.193,2010,11200,116432,7.213019115895852
5101407305,20141218T000000,319000.0,2,1.0,750,6380,1.0,0,0,3,7,750,0,1949,0,55,47.7033,-122.308,1690,6495,99403,9.644902665500542
6817801030,20150422T000000,280000.0,3,1.0,1160,10881,1.0,0,0,2,7,920,240,1983,0,37,47.6339,-122.033,1280,10843,72556,6.656028220687347
7454001280,20140611T000000,220000.0,3,1.0,1050,6300,1.0,0,0,3,6,1050,0,1942,0,60,47.5128,-122.374,740,6300,53803,6.790097844500576
8651440740,20150121T000000,219000.0,3,1.5,1740,5200,1.0,0,0,4,7,1060,680,1977,0,26,47.3657,-122.094,1540,5200,43028,0.616765176699452
1954430190,20140808T000000,528000.0,4,2.75,2050,7171,1.0,0,0,3,8,1540,510,1988,0,37,47.6194,-122.042,1960,7110,72556,6.656028220687347
4292300010,20140527T000000,405000.0,3,1.75,1980,8100,1.0,0,0,4,7,1310,670,1949,0,57,47.7353,-122.331,1450,8212,87360,8.501499900739413
8929000290,20140514T000000,372977.0,3,2.5,1690,1618,2.0,0,0,3,8,1150,540,2014,0,17,47.5518,-121.998,1690,1618,78318,5.736236688047605
1250201680,20150507T000000,934550.0,4,3.25,2320,5900,1.5,0,2,4,9,2320,0,1910,0,59,47.597,-122.292,2320,6240,108471,2.74762025511448
1370801585,20140603T000000,975000.0,4,2.25,2290,5350,2.0,0,0,4,9,2120,170,1958,0,69,47.6428,-122.411,2910,5350,104035,3.697814783482584
7501000130,20140505T000000,800866.0,5,2.5,3180,13806,2.0,0,0,4,10,3180,0,1990,0,21,47.652,-122.182,3180,13798,67383,7.978428739635319
7550801206,20140904T000000,624000.0,4,3.0,1540,4140,1.5,0,0,5,7,1540,0,1902,0,45,47.6728,-122.396,1460,5000,52166,5.436123276887152
3816300095,20140514T000000,310000.0,3,1.0,1050,9876,1.0,0,0,3,7,1050,0,1953,0,16,47.7635,-122.262,1760,9403,98727,5.763463623763521
7399301100,20141204T000000,315000.0,3,1.75,1480,6800,1.0,0,0,4,7,1480,0,1968,0,30,47.4633,-122.188,1500,7900,65248,7.852299626167683
4151800470,20140820T000000,675000.0,3,2.0,1010,5973,1.0,0,0,5,6,1010,0,1942,0,21,47.6652,-122.202,1920,6015,67383,7.978428739635319
7811000020,20141113T000000,490000.0,3,1.75,1660,8208,1.0,0,0,4,8,1660,0,1965,0,4,47.5919,-122.154,2210,11000,59404,2.339309790373607
5166700050,20150211T000000,600000.0,5,2.25,2760,6350,1.0,0,0,3,7,1380,1380,1958,0,56,47.5561,-122.379,2060,6342,78687,8.133224917125075
2927600675,20140609T000000,480000.0,4,1.75,2220,6500,2.0,0,3,4,8,2220,0,1964,0,63,47.4519,-122.375,2430,11600,111807,0.04728394878446007
7686202580,20150213T000000,196900.0,3,1.0,1270,7500,1.0,0,0,3,6,1270,0,1954,0,68,47.4214,-122.316,1250,8000,65674,5.271540635830169
3876540630,20150227T000000,205500.0,3,2.0,1330,8748,1.0,0,0,3,7,1330,0,1986,0,2,47.2619,-122.298,1510,8584,45172,7.709272238570907
8929000170,20140616T000000,357186.0,2,1.75,1210,1040,2.0,0,0,3,8,1210,0,2014,0,17,47.5519,-121.999,1210,1090,78318,5.736236688047605
2621400080,20150128T000000,275000.0,4,2.5,2120,6754,2.0,0,0,3,7,2120,0,1998,0,18,47.3629,-122.184,2120,6937,88597,3.514198016402755
8154100020,20140906T000000,248500.0,3,1.75,2090,12026,1.0,0,0,4,7,2090,0,1948,0,1,47.3095,-122.217,1700,9496,77698,6.023843153744317
8097000190,20140602T000000,350000.0,3,2.5,2680,7836,2.0,0,0,3,8,2680,0,1990,2009,40,47.3203,-122.185,2340,8040,89769,9.999956876397144
8718500275,20140715T000000,390000.0,3,2.75,1950,12240,1.0,0,0,3,7,1250,700,1956,0,16,47.7401,-122.258,1880,12000,98727,5.763463623763521
3575305495,20150413T000000,660000.0,5,2.25,3740,14913,1.5,0,0,4,9,3740,0,1979,0,37,47.6234,-122.059,2180,7600,72556,6.656028220687347
411100020,20141117T000000,310000.0,3,1.75,1140,8263,1.0,0,0,5,7,1140,0,1950,0,62,47.7407,-122.327,1140,6770,64938,0.03692304437077798
9113200020,20140612T000000,717000.0,3,2.5,2480,5137,2.0,0,0,3,9,2480,0,2000,0,28,47.684,-122.164,2480,6023,57197,5.58492769527918
2011400019,20141230T000000,260000.0,5,2.5,2580,11250,1.0,0,0,3,7,1410,1170,1964,0,68,47.397,-122.313,2240,11780,65674,5.271540635830169
3912000020,20150430T000000,745000.0,3,2.0,2290,5001,1.0,0,0,4,7,1490,800,1960,0,42,47.6909,-122.339,1230,5001,105821,6.148155589347786
8078370010,20150218T000000,470000.0,4,2.5,2320,12042,1.0,0,0,4,7,1320,1000,1975,0,36,47.763,-122.16,2160,7054,40350,0.39048808245714883
5104650020,20150505T000000,429000.0,3,2.5,2530,8820,2.0,0,0,3,8,2530,0,1997,0,19,47.42,-122.205,2340,9472,91860,4.046121726931959
7417700664,20150408T000000,220000.0,4,2.0,1400,7140,1.0,0,0,3,7,1400,0,1969,0,62,47.7719,-122.309,1610,10500,64938,0.03692304437077798
2770604920,20140903T000000,497000.0,3,3.0,2060,1850,2.0,0,0,3,8,1400,660,2007,0,53,47.6543,-122.373,1910,2951,99311,7.608586321408136
1930300190,20140714T000000,716100.0,3,1.0,1640,4000,1.5,0,0,5,7,1640,0,1909,0,42,47.6563,-122.351,2140,4000,105821,6.148155589347786
2210500019,20150324T000000,937500.0,3,1.0,1320,8500,1.0,0,0,4,7,1320,0,1954,0,24,47.6187,-122.226,2790,10800,85972,6.100359460869114
3856901435,20141027T000000,720000.0,4,2.0,1760,4500,1.5,0,0,5,7,1760,0,1906,0,42,47.6711,-122.331,1740,4220,105821,6.148155589347786
3948900050,20150427T000000,616000.0,3,3.25,2130,2306,2.0,0,1,5,7,1420,710,1924,0,58,47.5424,-122.391,1560,4500,52896,8.849177919996018
5412400170,20150414T000000,259000.0,3,2.0,1390,7120,1.0,0,0,3,7,1390,0,1988,0,18,47.3786,-122.179,1530,7688,88597,3.514198016402755
2856102280,20140514T000000,538000.0,3,1.75,1400,3825,1.5,0,0,4,6,1100,300,1904,0,51,47.6793,-122.393,1720,5100,42345,2.187551199191474
3288100290,20150507T000000,605000.0,3,2.75,3230,9576,1.5,0,0,4,8,3230,0,1966,0,22,47.7307,-122.183,2820,9576,114293,4.975426957280019
5145000190,20141103T000000,369950.0,3,1.0,1110,7603,1.0,0,0,3,7,1110,0,1967,0,22,47.7262,-122.224,1260,8094,114293,4.975426957280019
6679000170,20150414T000000,310000.0,3,2.5,1670,4220,2.0,0,0,3,7,1670,0,2002,0,23,47.3834,-122.028,1670,4238,85573,9.408005120116744
9536601045,20150428T000000,227500.0,3,1.0,1540,9450,1.0,0,0,4,7,1540,0,1960,0,68,47.3612,-122.315,1210,9450,65674,5.271540635830169
8731981410,20141121T000000,274000.0,4,2.25,2090,7400,1.0,0,0,3,9,1670,420,1973,0,13,47.3178,-122.38,2260,8000,96454,9.09667190766058
3574801350,20141120T000000,410000.0,3,2.0,1410,8088,1.0,0,0,3,7,1410,0,1987,0,22,47.7303,-122.227,1770,7401,114293,4.975426957280019
871001735,20140911T000000,650000.0,4,2.25,1910,5120,1.0,0,0,3,8,1300,610,1954,0,69,47.6534,-122.409,1810,5153,104035,3.697814783482584
2022059308,20150505T000000,353000.0,3,2.0,1678,13862,1.0,0,0,3,7,1678,0,1994,0,18,47.3744,-122.19,1550,11753,88597,3.514198016402755
2525300480,20150304T000000,224975.0,3,1.0,960,12745,1.0,0,0,4,6,960,0,1977,0,23,47.3617,-122.03,1160,10488,85573,9.408005120116744
7979900440,20150512T000000,600000.0,2,1.75,2080,13054,1.0,0,1,3,7,2080,0,1951,0,62,47.7435,-122.292,2440,13054,64938,0.03692304437077798
2558660290,20150218T000000,437500.0,3,2.25,1790,7700,1.0,0,0,4,7,1340,450,1976,0,22,47.7205,-122.168,1610,7350,114293,4.975426957280019
8650300190,20140521T000000,567000.0,3,2.5,2540,6093,2.0,0,0,3,9,2540,0,1999,0,22,47.7042,-122.236,2540,5924,114293,4.975426957280019
8643000225,20150506T000000,225000.0,5,1.5,1790,11656,2.0,0,0,3,7,1790,0,1963,0,68,47.3961,-122.308,2040,9790,65674,5.271540635830169
1105000233,20140906T000000,255000.0,2,1.0,940,9330,1.0,0,0,3,6,940,0,1941,0,52,47.5445,-122.273,1900,6145,63603,1.3513515438271706
945000250,20140613T000000,370000.0,2,1.0,900,4600,1.0,0,0,3,6,900,0,1951,0,51,47.6918,-122.361,1060,4600,42345,2.187551199191474
4101410050,20150421T000000,675000.0,4,1.75,1900,8800,1.0,0,0,3,8,1140,760,1975,0,21,47.6579,-122.197,2280,8800,67383,7.978428739635319
1571100130,20140904T000000,285000.0,3,1.0,1440,4268,1.0,0,0,3,7,1040,400,1953,0,46,47.5468,-122.293,1370,4268,48606,4.6823126776409305
2592400170,20141202T000000,475000.0,4,2.5,2240,7245,1.0,0,0,4,7,1140,1100,1972,0,22,47.7161,-122.17,1740,7350,114293,4.975426957280019
2517010630,20150508T000000,410000.0,4,2.5,3320,5034,2.0,0,0,4,7,3320,0,2006,0,26,47.4011,-122.164,2580,4950,43028,0.616765176699452
6926700225,20140702T000000,895000.0,4,2.25,1950,5950,1.0,0,0,3,8,1330,620,1947,0,47,47.639,-122.347,2600,5593,72425,6.706304728049503
8820902905,20140822T000000,375000.0,3,1.5,1240,7733,1.0,0,0,3,6,790,450,1941,0,55,47.714,-122.283,1130,7733,99403,9.644902665500542
5104510190,20150427T000000,349000.0,4,2.5,1830,4694,2.0,0,0,3,7,1830,0,2003,0,23,47.3573,-122.016,1830,5175,85573,9.408005120116744
9839301060,20150406T000000,650500.0,3,1.75,1740,4400,1.5,0,0,3,8,1740,0,1903,0,54,47.6115,-122.292,1740,4400,115431,0.4406895679992051
2425700005,20150428T000000,760000.0,3,1.75,1410,15120,1.0,0,0,4,7,1410,0,1950,0,3,47.5974,-122.195,1880,15120,116432,7.213019115895852
9276201190,20140520T000000,480000.0,4,2.75,2050,3960,1.0,0,0,4,7,1180,870,1986,0,50,47.5808,-122.394,1440,5040,103412,5.736988607306387
8644210050,20140926T000000,689000.0,4,2.75,3220,16145,2.0,0,0,3,10,3220,0,1993,0,38,47.5786,-121.995,3200,12921,50613,9.842673055414076
2741100280,20140513T000000,415000.0,3,1.75,1960,5000,1.0,0,0,5,6,980,980,1911,0,46,47.5576,-122.317,1790,5000,48606,4.6823126776409305
2891000680,20150427T000000,195000.0,3,1.75,1070,6110,1.0,0,0,4,7,1070,0,1968,0,1,47.3249,-122.207,1350,6148,77698,6.023843153744317
7366100080,20140731T000000,318000.0,5,2.5,2820,9956,1.0,0,0,4,7,1410,1410,1967,0,64,47.4715,-122.33,2700,9956,66887,6.265081915307206
3330500920,20141030T000000,339950.0,2,1.0,800,3090,1.0,0,0,4,6,800,0,1925,0,52,47.5518,-122.277,1400,3090,63603,1.3513515438271706
5437820080,20141124T000000,215000.0,3,1.0,1260,7897,1.0,0,0,3,7,1260,0,1979,0,12,47.1946,-122.003,1560,8285,115330,2.0865378291905556
8097000380,20140818T000000,339900.0,3,2.5,2420,7423,2.0,0,0,3,8,2420,0,1990,0,40,47.3199,-122.186,2260,7629,89769,9.999956876397144
1324300380,20140716T000000,550000.0,3,1.0,1600,5000,1.5,0,0,3,7,1110,490,1947,0,45,47.655,-122.358,1380,5000,52166,5.436123276887152
3226049478,20140725T000000,430000.0,4,1.0,1350,9000,1.5,0,0,4,7,1350,0,1964,0,42,47.6953,-122.332,1940,8000,105821,6.148155589347786
7941500170,20141202T000000,219000.0,3,1.0,970,7790,1.0,0,0,3,6,970,0,1967,0,2,47.3165,-122.325,1150,8160,45172,7.709272238570907
7522500005,20140815T000000,555000.0,2,1.5,1780,4750,1.0,0,0,4,7,1080,700,1947,0,51,47.6859,-122.395,1690,5962,42345,2.187551199191474
1545801630,20140721T000000,233000.0,3,2.0,1350,7686,1.0,0,0,3,7,1350,0,1989,0,23,47.3609,-122.053,1470,7686,85573,9.408005120116744
2731600080,20150422T000000,454000.0,5,2.25,2550,9200,1.0,0,0,4,8,1580,970,1975,0,63,47.4673,-122.363,2090,9200,111807,0.04728394878446007
2804600010,20150331T000000,950000.0,4,2.5,1700,4418,2.0,0,0,3,8,1700,0,1931,2000,48,47.6434,-122.3,2090,4174,52630,1.518838681773218
8899210680,20140915T000000,359000.0,3,2.5,2430,7857,2.0,0,0,5,8,1730,700,1980,0,30,47.4546,-122.211,2160,8740,65248,7.852299626167683
6649300190,20140903T000000,407500.0,5,2.0,2740,8230,1.5,0,0,3,7,2210,530,1962,0,62,47.7352,-122.297,2130,8232,64938,0.03692304437077798
1312200080,20140528T000000,224000.0,3,1.5,1560,7300,1.0,0,0,4,7,1040,520,1964,0,0,47.3427,-122.281,1460,7910,80771,3.82557036414108
1721801025,20140718T000000,210000.0,2,1.0,1040,4590,1.0,0,0,3,7,1040,0,1954,0,60,47.5078,-122.337,1040,6120,53803,6.790097844500576
7942200050,20150123T000000,261000.0,4,1.75,1820,9824,1.0,0,0,5,7,1820,0,1968,0,26,47.3833,-122.093,1410,11013,43028,0.616765176699452
9528100963,20140806T000000,719000.0,3,3.0,1833,1706,3.0,0,0,3,9,1833,0,1998,0,49,47.6827,-122.325,1466,1455,75152,3.7575494936280354
9297301495,20150203T000000,440000.0,3,2.5,2160,3738,2.0,0,0,3,8,2160,0,1994,0,56,47.5661,-122.375,1500,4000,78687,8.133224917125075
192300020,20140521T000000,525000.0,3,2.75,2100,10362,2.0,0,0,3,9,1510,590,1998,0,27,47.4347,-121.417,2240,11842,76472,4.065998847461546
9477100170,20140721T000000,375000.0,3,1.5,1370,9720,2.0,0,0,3,7,1370,0,1968,0,22,47.7302,-122.197,1510,8775,114293,4.975426957280019
6705120280,20150331T000000,428000.0,2,2.5,1414,1960,2.0,0,0,3,8,1414,0,1986,0,5,47.5423,-122.189,1414,2511,91840,8.117827362376559
6858700225,20141004T000000,199950.0,3,1.75,1550,6225,1.0,0,0,4,7,1550,0,1949,0,1,47.3098,-122.218,1760,9496,77698,6.023843153744317
8712100605,20141028T000000,840000.0,4,2.25,2100,3671,1.5,0,0,3,8,1750,350,1929,0,48,47.6359,-122.3,1800,4560,52630,1.518838681773218
5702380500,20140908T000000,285000.0,3,1.75,1160,7006,1.0,0,0,4,7,1160,0,1992,0,12,47.1937,-121.98,1670,7750,115330,2.0865378291905556
6181430280,20140915T000000,330000.0,5,2.5,3597,4972,2.0,0,0,3,7,3597,0,2006,0,0,47.3002,-122.282,3193,6000,80771,3.82557036414108
7138000170,20150102T000000,147500.0,3,1.5,1230,10125,1.0,0,0,3,7,1230,0,1960,0,68,47.397,-122.299,1970,10125,65674,5.271540635830169
6669010290,20141107T000000,320000.0,4,2.5,2190,7125,2.0,0,0,5,8,2190,0,1978,0,20,47.3709,-122.285,2190,8075,65678,4.669340372932941
5706200280,20140701T000000,382500.0,3,1.75,1040,9000,1.0,0,0,4,7,1040,0,1967,0,15,47.5253,-122.043,1750,10878,93924,3.9779560738167374
8562800250,20140814T000000,596000.0,4,2.25,2270,10000,1.0,0,0,5,8,1720,550,1974,0,5,47.5599,-122.142,2270,10148,91840,8.117827362376559
109210280,20141111T000000,220000.0,4,2.25,1950,7280,2.0,0,0,4,8,1950,0,1979,0,13,47.2957,-122.37,1910,7280,96454,9.09667190766058
3216900080,20140925T000000,325000.0,3,2.5,1880,6818,2.0,0,0,3,8,1880,0,1993,0,19,47.4206,-122.183,1970,7000,91860,4.046121726931959
629500170,20150326T000000,679950.0,4,2.5,2850,5664,2.0,0,0,3,9,2850,0,2001,0,38,47.5835,-121.996,2850,5475,50613,9.842673055414076
5272200005,20150218T000000,175000.0,2,1.0,1160,6911,1.0,0,0,3,7,1160,0,1947,0,55,47.7149,-122.318,1120,6948,99403,9.644902665500542
7205000080,20141201T000000,268000.0,3,1.75,1370,10050,1.0,0,1,4,7,1370,0,1966,0,13,47.3338,-122.341,1720,10050,96454,9.09667190766058
3832710680,20140721T000000,215000.0,4,2.0,1540,7575,1.0,0,0,4,7,1040,500,1978,0,20,47.3664,-122.279,1720,7575,65678,4.669340372932941
686200840,20150422T000000,593450.0,4,2.25,2130,7172,2.0,0,0,4,8,2130,0,1964,0,7,47.6271,-122.112,1910,7653,57132,6.443960679528162
8682310460,20140709T000000,498800.0,2,1.75,1350,4614,1.0,0,0,3,8,1350,0,2008,0,29,47.7091,-122.015,1680,4775,65386,1.5828828565304753
446000190,20141208T000000,849000.0,5,3.25,2450,6534,2.0,0,0,3,8,1770,680,1951,2014,49,47.688,-122.281,1620,6534,75152,3.7575494936280354
3629921060,20140715T000000,825000.0,5,2.5,2890,5110,2.0,0,2,3,9,2890,0,2003,0,17,47.5453,-121.995,3010,5110,78318,5.736236688047605
8856890020,20150224T000000,265000.0,3,1.75,1680,9769,1.0,0,0,3,8,1340,340,1989,0,32,47.4631,-122.126,1730,9686,74590,1.645014967025451
2115510470,20141223T000000,285000.0,4,2.25,1960,10400,1.0,0,0,4,8,1220,740,1985,0,13,47.3199,-122.392,1650,8660,96454,9.09667190766058
1545803890,20141231T000000,240000.0,3,1.75,1590,7931,1.0,0,0,3,7,1190,400,1979,0,23,47.3628,-122.05,1680,7931,85573,9.408005120116744
3322049126,20140721T000000,261000.0,4,1.0,1390,17739,1.0,0,0,3,7,1390,0,1958,0,2,47.3457,-122.302,1230,7840,45172,7.709272238570907
6669020500,20140627T000000,330000.0,4,1.75,2440,7350,1.0,0,0,3,8,1610,830,1978,0,20,47.3743,-122.285,2180,7680,65678,4.669340372932941
3832710840,20140602T000000,250000.0,4,2.0,1850,7560,1.0,0,0,4,7,1540,310,1978,0,20,47.3666,-122.277,1620,7658,65678,4.669340372932941
7212651950,20140710T000000,350000.0,4,2.5,2800,9538,2.0,0,0,3,8,2800,0,1993,0,2,47.2675,-122.307,1970,7750,45172,7.709272238570907
7140200380,20141030T000000,275000.0,3,2.0,1910,8050,1.0,0,0,4,7,1000,910,1980,0,18,47.37,-122.17,1780,7344,88597,3.514198016402755
7972601235,20150223T000000,325000.0,4,2.25,2460,7620,1.0,0,0,3,7,1230,1230,1969,0,44,47.5285,-122.345,2090,7620,89038,3.721725436597989
6132600380,20150320T000000,562200.0,3,1.5,1900,5250,1.0,0,0,4,7,1500,400,1943,0,51,47.6991,-122.392,1810,5250,42345,2.187551199191474
2591830130,20140504T000000,365000.0,3,2.5,2200,7350,1.0,0,0,5,8,1570,630,1988,0,32,47.4395,-122.161,2350,7557,74590,1.645014967025451
1771100130,20150316T000000,332900.0,3,1.5,1190,11996,1.0,0,0,4,7,1190,0,1969,0,39,47.7561,-122.071,1190,9756,119271,3.062539133449136
7852040080,20150421T000000,487275.0,4,2.5,2400,3986,2.0,0,0,3,8,2400,0,1999,0,34,47.5344,-121.877,2070,3986,57448,2.792033997964478
5648600190,20150429T000000,310000.0,3,2.5,1670,5791,2.0,0,0,3,7,1670,0,1995,0,30,47.4424,-122.188,1610,6034,65248,7.852299626167683
4154300275,20150115T000000,245000.0,2,1.0,990,4800,1.0,0,0,3,6,990,0,1908,0,52,47.5615,-122.28,1700,5400,63603,1.3513515438271706
5438000280,20150415T000000,325000.0,3,1.75,2920,10573,1.0,0,0,4,7,2920,0,1964,0,30,47.4429,-122.195,1560,10572,65248,7.852299626167683
9201000480,20141112T000000,550000.0,3,1.75,1840,9401,1.0,0,0,3,8,1840,0,1971,0,38,47.5847,-122.075,2850,14323,50613,9.842673055414076
1604600660,20140512T000000,350000.0,2,1.0,910,4500,1.5,0,0,4,7,910,0,1906,0,52,47.5633,-122.289,1270,3500,63603,1.3513515438271706
4331400190,20141112T000000,259950.0,3,1.5,1240,9500,1.0,0,0,4,7,1240,0,1955,0,63,47.4756,-122.35,1845,10125,111807,0.04728394878446007
9407150130,20141201T000000,240000.0,4,2.5,1980,7264,2.0,0,0,3,7,1980,0,1996,0,23,47.3678,-122.019,1600,6380,85573,9.408005120116744
2212900470,20150211T000000,186000.0,3,1.0,1200,10080,1.0,0,0,4,7,1200,0,1969,0,26,47.3261,-122.135,1230,9800,43028,0.616765176699452
6600220080,20150204T000000,395000.0,3,1.5,1280,15028,1.0,0,0,3,7,1280,0,1982,0,37,47.6304,-122.035,1470,13698,72556,6.656028220687347
9558050020,20140915T000000,475000.0,4,2.5,3150,5757,2.0,0,0,3,9,3150,0,2004,0,32,47.4568,-122.117,3100,5757,74590,1.645014967025451
8691300420,20140804T000000,815000.0,5,3.5,3500,10794,2.0,0,0,3,10,3500,0,1996,0,38,47.5887,-121.974,3110,10837,50613,9.842673055414076
5450300010,20140902T000000,572000.0,3,1.5,1680,13751,1.0,0,0,4,7,1680,0,1951,0,25,47.5716,-122.227,1760,13500,53943,8.46243453955626
339600460,20141017T000000,419500.0,3,2.5,1360,3188,2.0,0,0,3,7,1360,0,1986,0,28,47.6831,-122.096,1090,3188,57197,5.58492769527918
9264910920,20140903T000000,298700.0,3,2.25,2110,7350,1.0,0,0,3,8,1530,580,1980,0,13,47.3088,-122.341,2640,7777,96454,9.09667190766058
